party_id,left_right,state_market,liberty_authority,eu_anti_pro,calculation_date
630,5.031666746139525,5.968333253860475,5.51499990463257,8.683333333333334,2012-10-15 12:08:04
633,,,,,2012-10-15 12:08:04
634,8.421052631578947,6.842105263157895,8.947368421052632,7.368421052631579,2012-10-15 12:08:04
636,,,,,2012-10-15 12:08:04
637,,,,9.716666666666667,2012-10-15 12:08:04
638,6.59999990463257,5.80000019073486,6.80000019073486,5.0,2012-10-15 12:08:04
639,,,,,2012-10-15 12:08:04
640,,,,,2012-10-15 12:08:04
645,7.596891528421441,7.618999228226513,7.812705328840961,7.736849362222773,2012-10-15 12:08:04
646,,,,,2012-10-15 12:08:04
647,5.146700099476597,5.914786991320159,3.258145482916579,4.076566451892518,2012-10-15 12:08:04
648,5.555555555555555,,,,2012-10-15 12:08:04
649,1.4,,,,2012-10-15 12:08:04
650,3.638888888888889,,,7.616666666666667,2012-10-15 12:08:04
651,8.010891631723148,8.390097881618301,3.7011099967203656,8.452777711550397,2012-10-15 12:08:04
652,,,,,2012-10-15 12:08:04
653,5.5,4.5,4.75,5.0,2012-10-15 12:08:04
656,5.57142877578735,5.80000019073486,5.80000019073486,9.047618707021083,2012-10-15 12:08:04
657,7.890714172880092,8.408934215244502,5.697706224541921,8.587244388178775,2012-10-15 12:08:04
658,7.4997460589938685,6.593435701320044,7.18543441320721,6.986206338782066,2012-10-15 12:08:04
659,4.2875,4.106410280863443,2.6109090836842865,9.22307690779368,2012-10-15 12:08:04
662,,,,,2012-10-15 12:08:04
664,4.185592852809973,2.8941708949574245,6.5490643163312985,5.357309941520468,2012-10-15 12:08:04
665,,,,,2012-10-15 12:08:04
669,4.2,5.0,3.4,2.85,2012-10-15 12:08:04
670,9.8,,,,2012-10-15 12:08:04
671,,,,,2012-10-15 12:08:04
672,,,,,2012-10-15 12:08:04
674,,,,,2012-10-15 12:08:04
675,6.238493921975174,4.257963883249384,8.684487613878762,7.503231684366851,2012-10-15 12:08:04
676,,,,,2012-10-15 12:08:04
677,,,,,2012-10-15 12:08:04
679,,,,,2012-10-15 12:08:04
681,,,,,2012-10-15 12:08:04
682,,,,,2012-10-15 12:08:04
683,6.6,5.0,7.6,6.5,2012-10-15 12:08:04
685,,,,,2012-10-15 12:08:04
686,1.3740634852515319,1.0559962403774255,4.508301967068723,2.359498692730016,2012-10-15 12:08:04
688,7.22040930095471,7.534349800912947,2.3791812726071,9.434356836687044,2012-10-15 12:08:04
689,,,,,2012-10-15 12:08:04
692,,,,,2012-10-15 12:08:04
693,4.871208617896368,4.566379646167421,5.525452040287486,7.129532163742691,2012-10-15 12:08:04
695,,,,,2012-10-15 12:08:04
696,,,,,2012-10-15 12:08:04
697,6.381578947368421,4.671052631578948,5.2631578947368425,6.842105263157895,2012-10-15 12:08:04
698,,,,,2012-10-15 12:08:04
699,,,,,2012-10-15 12:08:04
701,3.289473684210526,3.9473684210526314,1.3157894736842106,8.197807017543859,2012-10-15 12:08:04
702,4.656502363045081,2.8070176275152896,5.7644111231753685,0.18796992929358156,2012-10-15 12:08:04
703,,,,,2012-10-15 12:08:04
706,3.063742684481437,3.80005944235283,2.9641986378452225,8.151303252281503,2012-10-15 12:08:04
708,1.4,,,4.45,2012-10-15 12:08:04
709,6.315789473684211,6.315789473684211,9.473684210526315,6.842105263157895,2012-10-15 12:08:04
710,,,,,2012-10-15 12:08:04
711,,,,,2012-10-15 12:08:04
712,,,,,2012-10-15 12:08:04
713,6.661837746246521,2.1497165927552335,9.513070175438596,4.9488304093567255,2012-10-15 12:08:04
715,,,,,2012-10-15 12:08:04
716,8.660761180676895,8.766769609953212,9.068826374254735,,2012-10-15 12:08:04
717,,,,,2012-10-15 12:08:04
720,2.3,1.828571462631225,5.549285612106325,3.634920597076417,2012-10-15 12:08:04
721,,,,,2012-10-15 12:08:04
723,5.766711852945543,5.587597766073132,7.20830947474429,8.9012916856063,2012-10-15 12:08:04
725,4.049239780470643,4.271578921016893,3.541083924017455,9.223333353410691,2012-10-15 12:08:04
726,4.444444444444445,,,,2012-10-15 12:08:04
729,,,,,2012-10-15 12:08:04
733,,,,,2012-10-15 12:08:04
734,2.829916992745204,3.8505263157894736,1.8800509068003877,9.08720760233918,2012-10-15 12:08:04
737,6.109161920714788,5.118109113459,7.803801116608738,7.12799700979601,2012-10-15 12:08:04
738,6.666666666666667,,,,2012-10-15 12:08:04
741,,,,,2012-10-15 12:08:04
742,3.611752961746201,3.868014366501256,3.2028110033587405,7.990377713588244,2012-10-15 12:08:04
743,,,,,2012-10-15 12:08:04
744,,,,,2012-10-15 12:08:04
747,,,,,2012-10-15 12:08:04
748,,,,,2012-10-15 12:08:04
749,1.835,1.835,3.875,0.09166666666666674,2012-10-15 12:08:04
750,7.357456140350877,8.968421534488053,8.338493547941525,0.6368421002438185,2012-10-15 12:08:04
751,1.5438596825850635,1.2982456307662158,0.5614034753096736,,2012-10-15 12:08:04
752,5.46,6.58,3.18,7.949999999999999,2012-10-15 12:08:04
753,,,,,2012-10-15 12:08:04
756,2.045373433631763,2.110777524395993,1.6440396319565003,6.19734158465737,2012-10-15 12:08:04
757,3.1072222487131764,2.907272748947145,2.7325,7.038888888888889,2012-10-15 12:08:04
759,,,,,2012-10-15 12:08:04
760,4.33,4.75,3.83,10.0,2012-10-15 12:08:04
761,,,,,2012-10-15 12:08:04
762,,,,,2012-10-15 12:08:04
763,4.7368421052631575,6.315789473684211,6.578947368421052,9.210526315789474,2012-10-15 12:08:04
766,6.975013359248283,3.3971292094180474,9.377990521882683,1.387559991133842,2012-10-15 12:08:04
768,,,,,2012-10-15 12:08:04
769,0.5,,,0.0,2012-10-15 12:08:04
771,,,,,2012-10-15 12:08:04
772,2.9308235728020327,4.326835751533508,1.325055416885176,7.610096484067145,2012-10-15 12:08:04
773,7.426084860100844,7.572475328445434,7.190064668404434,2.3242830500686336,2012-10-15 12:08:04
774,,,,,2012-10-15 12:08:04
777,,,,,2012-10-15 12:08:04
779,7.222222222222222,,,,2012-10-15 12:08:04
780,,,,,2012-10-15 12:08:04
783,,,,,2012-10-15 12:08:04
784,6.961132410618294,6.916953687165912,3.8431383922643825,9.742689924630497,2012-10-15 12:08:04
786,,,,,2012-10-15 12:08:04
789,3.0462865775928165,3.003099387319465,4.246284839563202,8.564717423288439,2012-10-15 12:08:04
790,,,,,2012-10-15 12:08:04
791,1.2152014332040701,1.0617276969708895,3.204986604263907,4.350785285380847,2012-10-15 12:08:04
792,,,,,2012-10-15 12:08:04
793,,,,,2012-10-15 12:08:04
794,6.711221059163403,6.965944390547894,5.9969636013633165,,2012-10-15 12:08:04
795,,,,,2012-10-15 12:08:04
796,,,,,2012-10-15 12:08:04
797,1.1111111111111112,,,2.5,2012-10-15 12:08:04
800,,,,,2012-10-15 12:08:04
801,,,,,2012-10-15 12:08:04
802,,,,,2012-10-15 12:08:04
806,,,,,2012-10-15 12:08:04
807,,,,,2012-10-15 12:08:04
808,6.2502826443796735,6.349824471473698,6.933319313902604,8.50240293034336,2012-10-15 12:08:04
809,2.627663020753024,3.1839473276389265,2.5869078539547163,9.069023792534548,2012-10-15 12:08:04
811,7.754385964912281,7.79421052631579,6.131578947368421,9.02046783625731,2012-10-15 12:08:04
812,,,,,2012-10-15 12:08:04
816,,,,,2012-10-15 12:08:04
817,,,,,2012-10-15 12:08:04
818,,,,,2012-10-15 12:08:04
822,,,,,2012-10-15 12:08:04
823,5.730994375128473,5.678670280858105,5.62326883014879,6.786703812448578,2012-10-15 12:08:04
824,,,,,2012-10-15 12:08:04
825,,,,,2012-10-15 12:08:04
826,,,,,2012-10-15 12:08:04
827,6.0,6.40000009536743,4.59999990463257,8.333333333333334,2012-10-15 12:08:04
828,,,,,2012-10-15 12:08:04
829,7.363728070175439,7.898518481338228,4.008654914989805,4.4560428106296905,2012-10-15 12:08:04
830,4.444444444444445,,,,2012-10-15 12:08:04
831,9.177777777777777,,,,2012-10-15 12:08:04
837,5.687053928040623,4.454887289749948,6.25,,2012-10-15 12:08:04
838,2.034804745724326,1.8898026315789473,1.372565789473684,8.781579114679701,2012-10-15 12:08:04
840,,,,,2012-10-15 12:08:04
841,,,,,2012-10-15 12:08:04
845,4.311527817514207,4.787272669474283,4.555,7.484090836842855,2012-10-15 12:08:04
846,7.616875593843515,6.414035004063658,7.378947468807816,8.518859649122806,2012-10-15 12:08:04
847,,,,,2012-10-15 12:08:04
849,3.989473644055815,4.390581532528526,3.2080201098793424,7.065789574071,2012-10-15 12:08:04
851,5.131578947368421,4.078947368421052,6.052631578947368,8.026315789473685,2012-10-15 12:08:04
853,,,,,2012-10-15 12:08:04
856,4.268642588832923,4.112474545930561,4.907109906380637,8.66468145805493,2012-10-15 12:08:04
861,4.444444444444445,,,,2012-10-15 12:08:04
863,2.2,2.25,7.0,5.333333333333333,2012-10-15 12:08:04
865,,,,,2012-10-15 12:08:04
870,9.018629979808427,4.714912113390468,8.623481549714738,3.7052631378173837,2012-10-15 12:08:04
872,9.777777777777779,,,,2012-10-15 12:08:04
873,3.1550158593919546,2.877424838919388,1.4772368446149329,6.4584962178949725,2012-10-15 12:08:04
874,,,,,2012-10-15 12:08:04
875,,,,,2012-10-15 12:08:04
878,4.483040902210258,3.9889195090846004,,,2012-10-15 12:08:04
882,1.5463527395850736,1.4121185690478277,2.456176366304096,1.2042062653156709,2012-10-15 12:08:04
883,,,,,2012-10-15 12:08:04
885,5.869523741404216,5.985238049825034,5.403333333333333,9.086904676755271,2012-10-15 12:08:04
886,,,,,2012-10-15 12:08:04
887,4.883333333333333,6.25,4.2,9.0,2012-10-15 12:08:04
888,5.534055609452105,4.939271023398947,6.842105263157895,8.81578947368421,2012-10-15 12:08:04
889,,,,,2012-10-15 12:08:04
890,,,,,2012-10-15 12:08:04
891,6.038781216270053,5.43859632391679,,,2012-10-15 12:08:04
892,6.290558002259994,7.306216012051232,2.8515053136725173,9.464291990849004,2012-10-15 12:08:04
894,6.256403278700328,6.399839248908197,6.110396521718881,8.730935712111627,2012-10-15 12:08:04
896,5.0,5.0,5.0,6.666666666666667,2012-10-15 12:08:04
897,8.88888888888889,,,,2012-10-15 12:08:04
898,,,,,2012-10-15 12:08:04
900,,,,,2012-10-15 12:08:04
902,3.7377370136104826,4.00975874976108,3.039928489107835,9.129022483491065,2012-10-15 12:08:04
904,3.444664412873995,3.5654623812123356,4.440720711256329,7.444498742153774,2012-10-15 12:08:04
905,,,,,2012-10-15 12:08:04
906,,,,,2012-10-15 12:08:04
907,,,,,2012-10-15 12:08:04
909,,,,,2012-10-15 12:08:04
910,2.3724512378932436,2.956648805685209,1.0674561675389604,7.449853888310876,2012-10-15 12:08:04
912,,,,,2012-10-15 12:08:04
915,6.688912228835253,7.193421052631579,4.210150384902954,8.30030231308519,2012-10-15 12:08:04
917,6.1218838942678415,6.315789473684211,,,2012-10-15 12:08:04
920,,,,,2012-10-15 12:08:04
921,6.543247654786585,3.9948566048605403,7.527535281264982,6.61432751884238,2012-10-15 12:08:04
922,6.388157794350079,5.969210476122395,6.5044736842105255,6.566666750322307,2012-10-15 12:08:04
923,,,,,2012-10-15 12:08:04
924,8.88888888888889,,,,2012-10-15 12:08:04
925,,,,,2012-10-15 12:08:04
927,,,,,2012-10-15 12:08:04
928,1.25,2.1092982456140352,5.583684210526316,4.868421052631579,2012-10-15 12:08:04
930,2.7777777777777777,,,,2012-10-15 12:08:04
931,,,,,2012-10-15 12:08:04
936,6.666666666666667,,,,2012-10-15 12:08:04
937,,,,,2012-10-15 12:08:04
940,2.634392070770263,4.1366572129099,3.120960185402316,,2012-10-15 12:08:04
941,3.20833325386047,3.27272725105286,3.125,7.5,2012-10-15 12:08:04
943,3.461722373962403,2.8708134199443633,6.17224894071879,8.133971314681212,2012-10-15 12:08:04
944,,,,,2012-10-15 12:08:04
945,3.289473684210526,4.7368421052631575,5.921052631578948,8.81578947368421,2012-10-15 12:08:04
946,,,,,2012-10-15 12:08:04
947,,,,,2012-10-15 12:08:04
948,6.016023336042439,5.982543859649122,3.8812865106683034,9.480099857620322,2012-10-15 12:08:04
949,2.3724512378932436,2.956648805685209,1.0674561675389604,7.449853888310876,2012-10-15 12:08:04
951,8.994444444444444,8.0,6.0,7.5,2012-10-15 12:08:04
952,,,,,2012-10-15 12:08:04
955,4.880555531713698,7.366666634877523,1.8666666507720933,9.6125,2012-10-15 12:08:04
956,,,,,2012-10-15 12:08:04
957,,,,,2012-10-15 12:08:04
958,5.3874658497592804,5.186842105263158,3.964736842105263,9.530890874137661,2012-10-15 12:08:04
961,4.08444449742635,4.337777830759683,4.41,9.694444444444445,2012-10-15 12:08:04
962,,,,,2012-10-15 12:08:04
963,5.555555555555555,,,,2012-10-15 12:08:04
964,,,,,2012-10-15 12:08:04
966,,,,,2012-10-15 12:08:04
967,6.578947368421052,7.368421052631579,2.763157894736842,7.2706140350877195,2012-10-15 12:08:04
968,1.383333373069765,1.0,3.0,5.833333333333333,2012-10-15 12:08:04
969,6.125925943586562,6.25,5.80000019073486,8.727380895614624,2012-10-15 12:08:04
971,3.6842105263157894,3.9473684210526314,6.842105263157895,7.631578947368421,2012-10-15 12:08:04
972,,,,,2012-10-15 12:08:04
973,3.729269005847953,3.472763110211022,3.476578947368421,8.449473685883639,2012-10-15 12:08:04
974,,,,,2012-10-15 12:08:04
975,,,,,2012-10-15 12:08:04
978,9.025928973315056,8.839599032151071,6.650877061643101,1.4474520937044026,2012-10-15 12:08:04
979,,,,,2012-10-15 12:08:04
981,4.794071304588982,4.393814983702544,6.014761098225912,2.675438596491228,2012-10-15 12:08:04
982,3.00637956251178,2.918660264266163,4.5029238650673316,8.187134391383106,2012-10-15 12:08:04
983,7.756232713398158,8.227146550228737,2.8531855031063684,9.22437667846679,2012-10-15 12:08:04
984,5.71428549917121,4.661653920223837,6.917293448197211,9.398496527420841,2012-10-15 12:08:04
985,,,,,2012-10-15 12:08:04
986,,,,,2012-10-15 12:08:04
987,8.885150068851948,2.325672559236225,9.75219298245614,0.2933479532163742,2012-10-15 12:08:04
988,,,,,2012-10-15 12:08:04
990,,,,,2012-10-15 12:08:04
993,9.662160601164166,7.6950000250966974,9.523421052631578,2.7560039674190064,2012-10-15 12:08:04
995,,,,,2012-10-15 12:08:04
996,,,,,2012-10-15 12:08:04
997,6.719298312538544,7.229916923924474,,,2012-10-15 12:08:04
998,,,,1.3833333333333335,2012-10-15 12:08:04
999,,,,,2012-10-15 12:08:04
1000,,,,,2012-10-15 12:08:04
1001,4.671052631578948,5.021578947368421,6.066140350877193,6.564327485380117,2012-10-15 12:08:04
1002,,,,,2012-10-15 12:08:04
1003,4.2105263157894735,5.112782026592053,6.315789473684211,2.406015145151237,2012-10-15 12:08:04
1005,3.9892592804055456,4.2346929803647475,4.735271543201645,9.293537156623703,2012-10-15 12:08:04
1006,4.078947368421052,4.298245781346374,1.0087719716523842,,2012-10-15 12:08:04
1007,,,,,2012-10-15 12:08:04
1008,,,,,2012-10-15 12:08:04
1009,,,,,2012-10-15 12:08:04
1010,,,,,2012-10-15 12:08:04
1011,,,,,2012-10-15 12:08:04
1012,,,,,2012-10-15 12:08:04
1013,6.473318681661149,6.948486794421548,7.619802631578947,8.845087782876533,2012-10-15 12:08:04
1014,1.33333337306976,1.5,2.25,0.6666666269302335,2012-10-15 12:08:04
1015,6.054298231671432,7.245,3.5473684210526315,9.607894736842105,2012-10-15 12:08:04
1016,,,,,2012-10-15 12:08:04
1017,,,,,2012-10-15 12:08:04
1018,7.5,,,,2012-10-15 12:08:04
1019,,,,,2012-10-15 12:08:04
1020,,,,,2012-10-15 12:08:04
1023,,,,8.666666666666666,2012-10-15 12:08:04
1024,,,,,2012-10-15 12:08:04
1025,,,,,2012-10-15 12:08:04
1026,2.4,,,7.216666666666666,2012-10-15 12:08:04
1027,,,,,2012-10-15 12:08:04
1028,,,,,2012-10-15 12:08:04
1029,3.2458993196673323,3.018269472624126,3.0805492099962737,7.902317853894148,2012-10-15 12:08:04
1030,5.40000009536743,5.085,6.90000009536743,7.6083334922790495,2012-10-15 12:08:04
1033,,,,,2012-10-15 12:08:04
1038,,,,,2012-10-15 12:08:04
1039,,,,,2012-10-15 12:08:04
1040,,,,,2012-10-15 12:08:04
1042,,,,,2012-10-15 12:08:04
1043,6.337719298245614,6.846140350877193,8.49157894736842,8.128654970760234,2012-10-15 12:08:04
1045,7.400447067238428,6.69396129808928,7.193878054702491,9.700615415517346,2012-10-15 12:08:04
1047,7.934503013209299,5.971929824561403,8.39982167294151,8.486594373022603,2012-10-15 12:08:04
1048,2.6216484370984525,2.982456056695237,2.094298161958395,7.834008116471158,2012-10-15 12:08:04
1049,7.7631578947368425,5.2631578947368425,5.0,8.157894736842104,2012-10-15 12:08:04
1050,,,,,2012-10-15 12:08:04
1051,,,,,2012-10-15 12:08:04
1052,,,,,2012-10-15 12:08:04
1053,6.155555555555555,,,,2012-10-15 12:08:04
1054,6.052631578947368,6.578947368421052,7.105263157894737,8.68421052631579,2012-10-15 12:08:04
1055,,,,,2012-10-15 12:08:04
1056,,,,,2012-10-15 12:08:04
1057,,,,,2012-10-15 12:08:04
1058,,,,,2012-10-15 12:08:04
1059,,,,,2012-10-15 12:08:04
1060,6.842105263157895,,5.2631578947368425,10.0,2012-10-15 12:08:04
1061,,,,,2012-10-15 12:08:04
1062,3.6464720782564384,3.4279226203968634,2.267145107921802,6.97094091917339,2012-10-15 12:08:04
1063,,,,,2012-10-15 12:08:04
1064,,,,,2012-10-15 12:08:04
1070,,,,,2012-10-15 12:08:04
1071,,,,,2012-10-15 12:08:04
1072,7.0197733918128655,4.519072657802649,8.459974841736912,3.8380116959064328,2012-10-15 12:08:04
1074,,,,,2012-10-15 12:08:04
1075,,,,0.0,2012-10-15 12:08:04
1077,,,,,2012-10-15 12:08:04
1080,,,,,2012-10-15 12:08:04
1083,,,,,2012-10-15 12:08:04
1084,,,,,2012-10-15 12:08:04
1086,8.2,,,,2012-10-15 12:08:04
1088,1.6,,,,2012-10-15 12:08:04
1090,5.29,6.0,4.29,9.049999999999999,2012-10-15 12:08:04
1091,,,,,2012-10-15 12:08:04
1092,,,,,2012-10-15 12:08:04
1094,8.2,,,,2012-10-15 12:08:04
1096,,,,,2012-10-15 12:08:04
1100,3.0,3.25,4.25,7.5,2012-10-15 12:08:04
1101,8.17214292526245,7.537593983767322,8.677435052436698,1.0650549116887529,2012-10-15 12:08:04
1104,5.229532107972263,7.313157894736842,2.120833333333333,9.764072784066888,2012-10-15 12:08:04
1105,4.75,4.5,3.75,2.5,2012-10-15 12:08:04
1106,,,,,2012-10-15 12:08:04
1107,5.4605263157894735,4.5029238650673316,5.065789473684211,5.2631578947368425,2012-10-15 12:08:04
1108,,,,,2012-10-15 12:08:04
1109,,,,,2012-10-15 12:08:04
1110,7.005274864397552,7.763921581067539,3.7139445380160683,8.754853708032979,2012-10-15 12:08:04
1111,2.3684210526315788,4.473684210526316,4.2105263157894735,10.0,2012-10-15 12:08:04
1112,,,,,2012-10-15 12:08:04
1113,3.2549600906121094,3.018269472624126,3.0805492099962737,7.657063984034352,2012-10-15 12:08:04
1116,,,,,2012-10-15 12:08:04
1117,,,,,2012-10-15 12:08:04
1118,7.245056727020831,7.640773503654877,5.5872408151626605,9.084625210009127,2012-10-15 12:08:04
1119,,,,,2012-10-15 12:08:04
1120,3.2324561264082696,2.4517543859649122,6.279370406301403,8.645923534192544,2012-10-15 12:08:04
1123,7.111111111111111,,,,2012-10-15 12:08:04
1124,,,,,2012-10-15 12:08:04
1126,,,,,2012-10-15 12:08:04
1128,,,,,2012-10-15 12:08:04
1130,,,,,2012-10-15 12:08:04
1131,,,,,2012-10-15 12:08:04
1134,,,,,2012-10-15 12:08:04
1136,8.255555555555555,,,,2012-10-15 12:08:04
1137,3.9562238213611622,3.6421052631578945,4.994736842105263,5.011842105263158,2012-10-15 12:08:04
1140,3.0,4.67,1.43,8.566666666666666,2012-10-15 12:08:04
1142,4.891420693871572,4.819907150268562,5.91606819018983,7.285500496312193,2012-10-15 12:08:04
1143,,,,,2012-10-15 12:08:04
1144,5.833333333333333,,,,2012-10-15 12:08:04
1145,,,,,2012-10-15 12:08:04
1146,,,,,2012-10-15 12:08:04
1147,,,,,2012-10-15 12:08:04
1149,,,,,2012-10-15 12:08:04
1151,,,,,2012-10-15 12:08:04
1154,3.378949481406408,3.386631809033847,2.5197966450139093,0.9874589091016499,2012-10-15 12:08:04
1157,,,,,2012-10-15 12:08:04
1158,,,,,2012-10-15 12:08:04
1160,2.79,2.9850000000000003,6.359999999999999,8.866666666666667,2012-10-15 12:08:04
1161,,,,,2012-10-15 12:08:04
1162,,,,,2012-10-15 12:08:04
1163,,,,,2012-10-15 12:08:04
1164,,,,,2012-10-15 12:08:04
1165,,,,,2012-10-15 12:08:04
1166,,,,,2012-10-15 12:08:04
1167,0.5263157894736842,0.583524076562179,1.6148326271458686,6.889338660658439,2012-10-15 12:08:04
1169,,,,,2012-10-15 12:08:04
1170,,,,,2012-10-15 12:08:04
1171,1.7728531988043528,2.243767286601821,,,2012-10-15 12:08:04
1172,,,,,2012-10-15 12:08:04
1173,0.7498099345491641,1.2242885362056264,6.4264911946079195,2.465580630163003,2012-10-15 12:08:04
1174,,,,,2012-10-15 12:08:04
1175,,,,,2012-10-15 12:08:04
1176,0.0,,,,2012-10-15 12:08:04
1179,9.11,5.33,9.63,2.3,2012-10-15 12:08:04
1180,7.28713444324962,6.561491169929508,7.867485988516557,6.667958623651869,2012-10-15 12:08:04
1181,,,,,2012-10-15 12:08:04
1182,,,,,2012-10-15 12:08:04
1183,,,,,2012-10-15 12:08:04
1184,6.33333349227905,5.66666650772095,7.75,2.916666666666667,2012-10-15 12:08:04
1185,,,,,2012-10-15 12:08:04
1188,2.0095694692511317,1.8181818409969948,6.3684212534051055,4.306220004433079,2012-10-15 12:08:04
1189,,,,,2012-10-15 12:08:04
1192,5.497417138194483,5.371107973801462,6.640917057489097,8.779485156745238,2012-10-15 12:08:04
1193,8.02523690831591,4.809437300029579,7.774699863634632,,2012-10-15 12:08:04
1194,0.8,,,5.0,2012-10-15 12:08:04
1195,,,,,2012-10-15 12:08:04
1199,,,,,2012-10-15 12:08:04
1200,7.240448857357632,7.945046675832659,1.9712383937835685,9.471388117472323,2012-10-15 12:08:04
1201,3.026315789473684,2.8654971875642476,2.4736841101395477,7.443608986703947,2012-10-15 12:08:04
1202,,,,,2012-10-15 12:08:04
1203,,,,,2012-10-15 12:08:04
1205,,,,,2012-10-15 12:08:04
1206,6.3149999999999995,4.73,8.59,4.725,2012-10-15 12:08:04
1207,0.6315789724651156,2.6842104761224053,5.808966787237894,3.338815789473684,2012-10-15 12:08:04
1208,,,,,2012-10-15 12:08:04
1209,,,,,2012-10-15 12:08:04
1210,8.3,,,,2012-10-15 12:08:04
1211,,,,,2012-10-15 12:08:04
1213,,,,,2012-10-15 12:08:04
1216,,,,,2012-10-15 12:08:04
1218,2.966666666666667,,,,2012-10-15 12:08:04
1219,5.716666666666667,,,9.049999999999999,2012-10-15 12:08:04
1221,7.1909090042114245,6.27272748947144,5.95833349227905,8.749999920527141,2012-10-15 12:08:04
1224,5.9944444444444445,,,,2012-10-15 12:08:04
1225,,,,,2012-10-15 12:08:04
1226,,,,,2012-10-15 12:08:04
1227,1.2152014332040701,1.0617276969708895,3.204986604263907,4.350785285380847,2012-10-15 12:08:04
1228,,,,,2012-10-15 12:08:04
1229,,,,,2012-10-15 12:08:04
1231,,,,,2012-10-15 12:08:04
1234,6.447368421052632,6.7105263157894735,7.5,8.39517543859649,2012-10-15 12:08:04
1235,,,,,2012-10-15 12:08:04
1239,1.0,,,0.4166666666666667,2012-10-15 12:08:04
1242,,,,,2012-10-15 12:08:04
1245,5.809897716589136,6.078421052631579,7.911949243378228,8.453508660388971,2012-10-15 12:08:04
1246,2.6216484370984525,2.982456056695237,2.094298161958395,7.834008116471158,2012-10-15 12:08:04
1247,,,,,2012-10-15 12:08:04
1250,,,,,2012-10-15 12:08:04
1251,8.391862943102742,6.7162281337537255,9.506023987887199,3.4729266076757197,2012-10-15 12:08:04
1252,3.7350877025671174,4.631578880443907,2.5756170072053615,9.190058345683129,2012-10-15 12:08:04
1253,3.88333336679559,4.035087886609532,3.263157794350074,,2012-10-15 12:08:04
1254,,,,,2012-10-15 12:08:04
1255,8.660761180676895,8.766769609953212,9.068826374254735,,2012-10-15 12:08:04
1257,5.555555555555555,,,,2012-10-15 12:08:04
1258,,,,,2012-10-15 12:08:04
1259,1.9017543290790737,2.2466614371851894,2.0326679631283424,,2012-10-15 12:08:04
1260,,,,,2012-10-15 12:08:04
1261,3.2,3.75,6.25,7.0,2012-10-15 12:08:04
1262,,,,,2012-10-15 12:08:04
1263,8.27857112884521,8.5714282989502,9.7142858505249,0.5555556217829335,2012-10-15 12:08:04
1264,,,,,2012-10-15 12:08:04
1266,4.666666666666667,,,,2012-10-15 12:08:04
