"","country","year","yrsoffc","prtyin","legelec","mdmh","tensys","liec","eiec","thresh"
"4117","Myanmar",1985,4,23,1,NA,4,3.5,3,NA
"4122","Myanmar",1990,2,NA,1,NA,2,1,2,NA
"4142","Myanmar",2010,18,NA,1,NA,18,1,2,NA
"4144","Myanmar",2012,20,NA,1,NA,20,1,2,NA
"4147","Mongolia",1977,3,53,1,NA,3,3,3,NA
"4151","Mongolia",1981,7,57,1,NA,7,3,3,NA
"4156","Mongolia",1986,2,62,1,NA,2,3,3,NA
"4160","Mongolia",1990,6,66,1,NA,6,3,3,NA
"4162","Mongolia",1992,2,68,1,NA,2,6,6,NA
"4166","Mongolia",1996,6,NA,1,2.90000009536743,6,6,6,NA
"4170","Mongolia",2000,3,4,1,2.90000009536743,3,7,6,NA
"4174","Mongolia",2004,7,8,1,2.90000009536743,7,6,7,NA
"4178","Mongolia",2008,3,12,1,2.90000009536743,4,7,7,NA
"4182","Mongolia",2012,3,3,1,2.90000009536743,8,7,7,5
"4183","Mozambique",1975,NA,NA,NA,NA,NA,NA,NA,NA
"4185","Mozambique",1977,2,2,1,NA,2,1,2,NA
"4194","Mozambique",1986,11,11,1,NA,11,4,2,NA
"4202","Mozambique",1994,8,19,1,22.7000007629395,8,4,3,5
"4207","Mozambique",1999,13,21,1,22.7000007629395,5,7,7,5
"4212","Mozambique",2004,18,26,1,22.7000007629395,10,7,7,5
"4217","Mozambique",2009,5,31,1,22.7000007629395,15,7,7,5
"4221","Mauritania",1975,16,14,1,NA,16,4,3,NA
"4222","Mauritania",1976,17,15,1,NA,17,4,3,NA
"4238","Mauritania",1992,8,1,1,1.5,8,6,2,NA
"4242","Mauritania",1996,12,5,1,1.5,12,6,7,NA
"4247","Mauritania",2001,17,10,1,1.5,17,6,6,NA
"4252","Mauritania",2006,1,NA,1,NA,1,1,2,NA
"4258","Mauritania",2012,4,3,1,3.59999990463257,4,1,7,0
"4260","Mauritius",1976,8,9,1,3,9,7,7,NA
"4266","Mauritius",1982,14,15,1,3,15,7,7,NA
"4271","Mauritius",1987,5,5,1,3,4,7,7,NA
"4275","Mauritius",1991,9,9,1,3,8,7,7,NA
"4279","Mauritius",1995,13,13,1,3,12,7,7,NA
"4284","Mauritius",2000,5,5,1,3,17,7,7,NA
"4289","Mauritius",2005,2,2,1,3,2,6,7,NA
"4294","Mauritius",2010,5,2,1,3,5,7,7,NA
"4298","Malawi",1976,12,12,1,NA,12,3,2,NA
"4300","Malawi",1978,14,14,1,NA,14,3,2,NA
"4305","Malawi",1983,19,19,1,NA,19,4,2,NA
"4309","Malawi",1987,23,23,1,NA,23,4,2,NA
"4316","Malawi",1994,30,30,1,NA,30,5,2,NA
"4321","Malawi",1999,5,5,1,1,5,7,7,0
"4326","Malawi",2004,10,10,1,1,10,7,7,0
"4331","Malawi",2009,5,15,1,1,15,7,7,0
"4338","Malaysia",1978,2,4,1,1,2,6,6,0
"4342","Malaysia",1982,1,8,1,1,1,6,6,0
"4346","Malaysia",1986,5,12,1,1,5,6,6,0
"4350","Malaysia",1990,9,16,1,1,4,7,7,0
"4355","Malaysia",1995,14,21,1,1,9,7,7,0
"4359","Malaysia",1999,18,25,1,1,13,7,7,0
"4364","Malaysia",2004,1,30,1,1,18,7,7,0
"4368","Malaysia",2008,5,34,1,1,22,7,7,0
"4373","Namibia",1975,NA,NA,NA,NA,NA,NA,NA,NA
"4374","Namibia",1976,NA,NA,NA,NA,NA,NA,NA,NA
"4375","Namibia",1977,NA,NA,NA,NA,NA,NA,NA,NA
"4376","Namibia",1978,NA,NA,NA,NA,NA,NA,NA,NA
"4377","Namibia",1979,NA,NA,NA,NA,NA,NA,NA,NA
"4378","Namibia",1980,NA,NA,NA,NA,NA,NA,NA,NA
"4379","Namibia",1981,NA,NA,NA,NA,NA,NA,NA,NA
"4380","Namibia",1982,NA,NA,NA,NA,NA,NA,NA,NA
"4381","Namibia",1983,NA,NA,NA,NA,NA,NA,NA,NA
"4382","Namibia",1984,NA,NA,NA,NA,NA,NA,NA,NA
"4383","Namibia",1985,NA,NA,NA,NA,NA,NA,NA,NA
"4384","Namibia",1986,NA,NA,NA,NA,NA,NA,NA,NA
"4385","Namibia",1987,NA,NA,NA,NA,NA,NA,NA,NA
"4386","Namibia",1988,NA,NA,NA,NA,NA,NA,NA,NA
"4387","Namibia",1989,NA,NA,NA,NA,NA,NA,NA,NA
"4388","Namibia",1990,NA,NA,NA,0.720000028610229,NA,NA,NA,NA
"4392","Namibia",1994,4,4,1,0.720000028610229,4,7,7,0
"4397","Namibia",1999,9,9,1,0.720000028610229,9,7,6,0
"4402","Namibia",2004,14,14,1,0.720000028610229,14,7,6,0
"4407","Namibia",2009,5,19,1,0.720000028610229,5,6,6,0
"4429","Niger",1993,6,6,1,NA,6,2,3,NA
"4432","Niger",1996,3,3,1,8.60000038146973,3,7,7,0
"4435","Niger",1999,3,NA,1,8.5,6,7,7,NA
"4440","Niger",2004,5,5,1,8.5,11,7,7,NA
"4445","Niger",2009,10,10,1,7,16,7,7,0
"4447","Niger",2011,1,12,1,7,1,7,2,0
"4453","Nigeria",1979,3,NA,1,NA,3,1,2,NA
"4457","Nigeria",1983,4,4,1,NA,4,7,7,0
"4473","Nigeria",1999,6,NA,1,NA,6,1,2,NA
"4477","Nigeria",2003,4,4,1,1,4,7,7,NA
"4481","Nigeria",2007,8,8,1,1,8,7,7,NA
"4485","Nigeria",2011,1,12,1,1,12,7,7,NA
"4496","Nicaragua",1984,5,5,1,NA,5,2,2,NA
"4502","Nicaragua",1990,11,11,1,10,6,7,7,0
"4508","Nicaragua",1996,6,NA,1,7.59999990463257,12,7,7,0
"4513","Nicaragua",2001,5,5,1,7.59999990463257,17,7,7,0
"4518","Nicaragua",2006,5,5,1,7.59999990463257,22,7,7,0
"4523","Nicaragua",2011,5,5,1,7.59999990463257,27,7,7,0
"4527","Netherlands",1977,4,4,1,150,47,7,7,1
"4531","Netherlands",1981,4,4,1,150,51,7,7,1
"4532","Netherlands",1982,5,5,1,150,52,7,7,1
"4536","Netherlands",1986,4,9,1,150,56,7,7,1
"4539","Netherlands",1989,7,12,1,150,59,7,7,1
"4541","Netherlands",1991,9,14,1,8.30000019073486,61,7,7,1
"4544","Netherlands",1994,12,17,1,8.30000019073486,64,7,7,1
"4548","Netherlands",1998,4,4,1,8.30000019073486,68,7,7,1
"4552","Netherlands",2002,8,8,1,8.30000019073486,72,7,7,1
"4553","Netherlands",2003,9,9,1,8.30000019073486,73,7,7,1
"4556","Netherlands",2006,3,3,1,8.30000019073486,76,7,7,1
"4560","Netherlands",2010,7,7,1,8.30000019073486,80,7,7,0.670000016689301
"4562","Netherlands",2012,2,2,1,8.30000019073486,82,7,7,0.670000016689301
"4565","Norway",1977,1,6,1,10,47,7,7,0
"4569","Norway",1981,5,10,1,10,51,7,7,0
"4573","Norway",1985,4,4,1,10,55,7,7,0
"4577","Norway",1989,3,3,1,10,59,7,7,0
"4581","Norway",1993,3,3,1,10,63,7,7,0
"4585","Norway",1997,1,7,1,10,67,7,7,0
"4589","Norway",2001,4,4,1,10,71,7,7,0
"4593","Norway",2005,4,4,1,10,75,7,7,0
"4597","Norway",2009,4,4,1,8.89999961853027,79,7,7,0
"4607","Nepal",1981,1,NA,1,NA,1,4,4,NA
"4612","Nepal",1986,3,NA,1,NA,3,4,4,NA
"4617","Nepal",1991,5,NA,1,2.70000004768372,5,4,4,NA
"4620","Nepal",1994,3,3,1,2.70000004768372,3,7,7,0
"4625","Nepal",1999,2,4,1,2.70000004768372,8,7,7,0
"4634","Nepal",2008,1,1,1,195.589996337891,1,1,2,0
"4638","Nepal",2012,4,4,1,195.589996337891,4,7,7,0
"4639","New Zealand",1975,1,3,1,1,45,7,7,NA
"4642","New Zealand",1978,3,3,1,1,48,7,7,NA
"4645","New Zealand",1981,6,6,1,1,51,7,7,NA
"4648","New Zealand",1984,9,9,1,1,54,7,7,NA
"4651","New Zealand",1987,3,3,1,1,57,7,7,NA
"4654","New Zealand",1990,1,6,1,1,60,7,7,NA
"4657","New Zealand",1993,3,3,1,25.7999992370605,63,7,7,5
"4660","New Zealand",1996,6,6,1,25.7999992370605,66,7,7,5
"4663","New Zealand",1999,2,9,1,24,69,7,7,5
"4666","New Zealand",2002,3,3,1,24,72,7,7,5
"4669","New Zealand",2005,6,6,1,24,75,7,7,5
"4672","New Zealand",2008,9,9,1,21.4200000762939,78,7,7,5
"4675","New Zealand",2011,3,3,1,21.4200000762939,81,7,7,5
"4709","Oman",2007,37,NA,1,NA,37,2,2,NA
"4713","Oman",2011,41,NA,1,1.37999999523163,41,4,2,0
"4717","Pakistan",1977,5,5,1,NA,5,6,6,0
"4725","Pakistan",1985,8,NA,1,NA,8,2,3,NA
"4728","Pakistan",1988,11,NA,1,1,11,4,3,NA
"4730","Pakistan",1990,2,2,1,1,2,7,7,0
"4733","Pakistan",1993,3,3,1,1,5,7,7,0
"4737","Pakistan",1997,1,NA,1,1,9,7,7,0
"4742","Pakistan",2002,2,NA,1,NA,2,1,2,NA
"4748","Pakistan",2008,8,NA,1,1,8,7,2,0
"4756","Panama",1978,10,NA,1,NA,10,4,2,NA
"4762","Panama",1984,2,NA,1,NA,2,4,4,NA
"4767","Panama",1989,1,5,1,NA,5,7,7,5
"4772","Panama",1994,5,4,1,NA,10,7,7,5
"4777","Panama",1999,5,5,1,1,15,7,7,5
"4782","Panama",2004,5,5,1,1,20,7,7,5
"4787","Panama",2009,5,5,1,NA,25,7,7,0
"4794","Peru",1978,3,NA,1,NA,3,1,2,NA
"4796","Peru",1980,5,NA,1,NA,5,1,2,NA
"4801","Peru",1985,5,5,1,NA,5,7,7,0
"4806","Peru",1990,5,5,1,NA,10,7,7,0
"4811","Peru",1995,5,5,1,80,15,7,7,5
"4816","Peru",2000,10,10,1,118,20,7,7,5
"4817","Peru",2001,11,11,1,4.80000019073486,21,7,7,5
"4822","Peru",2006,4,5,1,4.80000019073486,26,7,7,5
"4827","Peru",2011,5,5,1,4.80000019073486,31,7,7,0
"4832","Philippines",1978,13,NA,1,NA,13,1,3,NA
"4838","Philippines",1984,19,6,1,NA,19,6,3,NA
"4841","Philippines",1987,1,1,1,NA,1,6,6.5,NA
"4846","Philippines",1992,6,6,1,1,6,6,6.5,2
"4849","Philippines",1995,3,3,1,1,3,7,7,2
"4852","Philippines",1998,6,6,1,1,6,7,7,2
"4855","Philippines",2001,1,1,1,1,9,7,7,2
"4858","Philippines",2004,4,4,1,1,12,7,7,2
"4861","Philippines",2007,7,7,1,1.10000002384186,15,7,7,2
"4864","Philippines",2010,10,10,1,1.10000002384186,18,7,7,2
"4869","P. N. Guinea",1977,4,4,1,1,4,6.5,6.5,NA
"4874","P. N. Guinea",1982,2,2,1,1,2,6.5,6.5,NA
"4879","P. N. Guinea",1987,2,2,1,1,5,7,7,NA
"4884","P. N. Guinea",1992,4,4,1,1,10,7,7,NA
"4889","P. N. Guinea",1997,3,3,1,1,15,7,7,NA
"4894","P. N. Guinea",2002,3,3,1,1,20,7,7,NA
"4899","P. N. Guinea",2007,5,5,1,1,25,7,7,NA
"4904","P. N. Guinea",2012,10,10,1,1,30,7,7,NA
"4906","Poland",1976,6,29,1,NA,6,4,3,NA
"4910","Poland",1980,10,33,1,NA,10,4,3,NA
"4915","Poland",1985,4,38,1,NA,4,4,3,NA
"4919","Poland",1989,8,42,1,NA,8,4,3,NA
"4921","Poland",1991,1,NA,1,NA,1,7,7,5
"4923","Poland",1993,3,NA,1,19.2999992370605,3,7,7,5
"4927","Poland",1997,2,2,1,16.7000007629395,7,7,7,5
"4931","Poland",2001,6,6,1,16.7000007629395,11,7,7,5
"4935","Poland",2005,10,10,1,11.1999998092651,15,7,7,5
"4937","Poland",2007,2,2,1,11.1999998092651,17,7,7,5
"4941","Poland",2011,1,1,1,11.1999998092651,21,7,7,5
"4945","PRK",1977,30,28,1,NA,30,3,3,NA
"4950","PRK",1982,35,33,1,NA,35,3,3,NA
"4954","PRK",1986,39,37,1,NA,39,3,3,NA
"4958","PRK",1990,43,41,1,NA,43,3,3,NA
"4977","PRK",2009,15,60,1,NA,15,3,3,NA
"4982","Portugal",1976,2,NA,1,NA,2,1,2,NA
"4985","Portugal",1979,3,NA,1,10.5,3,7,7,0
"4986","Portugal",1980,4,NA,1,10.5,4,7,7,0
"4989","Portugal",1983,1,3,1,10.5,7,7,7,0
"4991","Portugal",1985,2,2,1,10.5,9,7,7,0
"4993","Portugal",1987,2,2,1,10.5,11,7,7,0
"4997","Portugal",1991,4,6,1,10.5,15,7,7,0
"5001","Portugal",1995,8,10,1,10.5,19,7,7,0
"5005","Portugal",1999,3,3,1,10.5,23,7,7,0
"5008","Portugal",2002,3,6,1,10.5,26,7,7,0
"5011","Portugal",2005,3,9,1,10.5,29,7,7,0
"5015","Portugal",2009,4,4,1,10.5,33,7,7,0
"5017","Portugal",2011,6,6,1,10.5,35,7,7,0
"5022","Paraguay",1978,24,24,1,NA,24,7,6,0
"5027","Paraguay",1983,29,29,1,NA,29,7,6,0
"5032","Paraguay",1988,34,34,1,NA,34,7,6,0
"5033","Paraguay",1989,35,35,1,NA,35,7,6,0
"5037","Paraguay",1993,4,39,1,4.40000009536743,4,7,7,0
"5042","Paraguay",1998,5,44,1,4.40000009536743,9,7,7,0
"5047","Paraguay",2003,4,49,1,4.40000009536743,14,7,7,0
"5052","Paraguay",2008,5,54,1,4.40000009536743,19,7,7,0
"5095","Romania",1975,10,28,1,NA,10,4,3,NA
"5100","Romania",1980,15,33,1,NA,15,4,3,NA
"5105","Romania",1985,20,38,1,NA,20,4,3,NA
"5110","Romania",1990,1,1,1,NA,1,4,2,NA
"5112","Romania",1992,1,NA,1,NA,1,7,6,3
"5116","Romania",1996,4,NA,1,7.80000019073486,4,7,7,3
"5120","Romania",2000,2,4,1,7.80000019073486,8,7,7,3
"5124","Romania",2004,4,4,1,7.80000019073486,12,7,7,3
"5128","Romania",2008,4,NA,1,1,16,7,7,10
"5132","Romania",2012,8,NA,1,1,20,7,7,10
"5134","Russia",1993,2,NA,1,NA,2,5,7,NA
"5140","Russia",1999,8,NA,1,113,6,7,7,5
"5144","Russia",2003,3,NA,1,113,10,7,7,5
"5148","Russia",2007,7,NA,1,450,14,7,7,7
"5152","Russia",2011,3,3,1,450,18,7,7,7
"5160","Rwanda",1981,8,6,1,NA,8,1,3,NA
"5162","Rwanda",1983,10,8,1,NA,10,4,3,NA
"5167","Rwanda",1988,15,13,1,NA,15,4,3,NA
"5182","Rwanda",2003,3,9,1,NA,3,2,2,NA
"5187","Rwanda",2008,8,14,1,NA,8,6,6,5
"5233","Sudan",1978,9,7,1,NA,9,3.5,3,NA
"5235","Sudan",1980,11,9,1,NA,11,3.5,3,NA
"5236","Sudan",1981,12,10,1,NA,12,3.5,3,NA
"5241","Sudan",1986,1,NA,1,NA,1,3.5,2,NA
"5251","Sudan",1996,7,7,1,NA,7,1,2,NA
"5255","Sudan",2000,11,11,1,1,11,2,2,NA
"5265","Sudan",2010,21,21,1,NA,21,2,2,NA
"5271","Senegal",1978,18,2,1,NA,18,6,3,0
"5276","Senegal",1983,3,7,1,31,3,6,6,0
"5281","Senegal",1988,8,12,1,31,8,6,6,0
"5286","Senegal",1993,13,17,1,41.5,1,7,7,0
"5291","Senegal",1998,18,22,1,41.5,6,7,7,0
"5294","Senegal",2001,1,1,1,36.2000007629395,9,7,7,0
"5300","Senegal",2007,7,6,1,4.30000019073486,15,7,7,0
"5305","Senegal",2012,12,11,1,4.30000019073486,20,7,7,0
"5307","Singapore",1976,10,10,1,1,10,6,6,NA
"5311","Singapore",1980,14,14,1,1,14,6,6,NA
"5315","Singapore",1984,18,18,1,1,18,6,6,NA
"5319","Singapore",1988,22,22,1,1,22,6,6,NA
"5322","Singapore",1991,1,25,1,1,1,6,6,NA
"5328","Singapore",1997,7,31,1,3.65000009536743,7,6,6,NA
"5332","Singapore",2001,11,35,1,3.65000009536743,11,6,6,NA
"5337","Singapore",2006,2,40,1,3.65000009536743,2,6,6,NA
"5342","Singapore",2011,7,44,1,3.35999989509583,7,6,6,NA
"5344","Solomon Is.",1975,NA,NA,NA,NA,NA,NA,NA,NA
"5345","Solomon Is.",1976,NA,NA,NA,NA,NA,NA,NA,NA
"5346","Solomon Is.",1977,1,NA,NA,NA,NA,NA,NA,NA
"5347","Solomon Is.",1978,2,NA,NA,NA,NA,NA,NA,NA
"5349","Solomon Is.",1980,4,4,1,NA,4,6.5,6.5,NA
"5353","Solomon Is.",1984,3,3,1,1,3,6.5,6.5,NA
"5358","Solomon Is.",1989,3,5,1,1,5,7,7,NA
"5362","Solomon Is.",1993,4,NA,1,1,9,7,7,NA
"5366","Solomon Is.",1997,3,2,1,1,13,7,7,NA
"5370","Solomon Is.",2001,1,1,1,1,17,7,7,NA
"5375","Solomon Is.",2006,5,5,1,1,22,7,7,NA
"5379","Solomon Is.",2010,3,1,1,1,26,7,7,NA
"5384","Sierra Leone",1977,6,6,1,NA,6,5,3,NA
"5389","Sierra Leone",1982,11,11,1,NA,11,4,3,NA
"5393","Sierra Leone",1986,1,15,1,NA,1,4,3,NA
"5403","Sierra Leone",1996,1,NA,1,NA,1,1,2,NA
"5409","Sierra Leone",2002,4,6,1,5.69999980926514,6,7,7,5
"5414","Sierra Leone",2007,9,11,1,1,11,7,7,0
"5419","Sierra Leone",2012,5,5,1,1,16,7,7,0
"5427","El Salvador",1982,2,NA,1,NA,2,1,2,NA
"5430","El Salvador",1985,1,1,1,6.80000019073486,1,7,7,0
"5433","El Salvador",1988,4,4,1,6.80000019073486,4,7,7,0
"5436","El Salvador",1991,2,2,1,6.80000019073486,7,7,7,0
"5439","El Salvador",1994,5,5,1,8.19999980926514,10,7,7,0
"5442","El Salvador",1997,3,8,1,5.59999990463257,13,7,7,0
"5448","El Salvador",2003,4,14,1,5.59999990463257,19,7,7,0
"5451","El Salvador",2006,2,17,1,5.59999990463257,22,7,7,0
"5454","El Salvador",2009,5,20,1,8.23999977111816,25,7,7,0
"5457","El Salvador",2012,3,3,1,8.23999977111816,28,7,7,0
"5462","Somalia",1979,10,3,1,NA,10,1,2,NA
"5467","Somalia",1984,15,8,1,NA,15,3,3,NA
"5475","Somalia",1992,NA,NA,NA,NA,NA,NA,NA,NA
"5476","Somalia",1993,NA,NA,NA,NA,NA,NA,NA,NA
"5477","Somalia",1994,NA,NA,NA,NA,NA,NA,NA,NA
"5478","Somalia",1995,NA,NA,NA,NA,NA,NA,NA,NA
"5479","Somalia",1996,NA,NA,NA,NA,NA,NA,NA,NA
"5480","Somalia",1997,NA,NA,NA,NA,NA,NA,NA,NA
"5481","Somalia",1998,NA,NA,NA,NA,NA,NA,NA,NA
"5482","Somalia",1999,NA,NA,NA,NA,NA,NA,NA,NA
"5483","Somalia",2000,NA,NA,NA,NA,NA,NA,NA,NA
"5484","Somalia",2001,1,NA,NA,NA,NA,NA,NA,NA
"5485","Somalia",2002,2,NA,NA,NA,NA,NA,NA,NA
"5486","Somalia",2003,3,NA,NA,NA,NA,NA,NA,NA
"5487","Somalia",2004,4,NA,NA,NA,NA,NA,NA,NA
"5488","Somalia",2005,1,NA,NA,NA,NA,1,NA,NA
"5489","Somalia",2006,2,NA,NA,NA,NA,1,NA,NA
"5490","Somalia",2007,3,NA,NA,NA,NA,1,NA,NA
"5491","Somalia",2008,4,NA,NA,NA,NA,1,NA,NA
"5492","Somalia",2009,5,NA,NA,NA,NA,1,NA,NA
"5493","Somalia",2010,1,NA,NA,NA,1,1,2,NA
"5513","Suriname",1975,NA,NA,NA,NA,NA,NA,NA,NA
"5514","Suriname",1976,3,3,1,NA,1,7,7,0
"5515","Suriname",1977,4,4,1,NA,2,7,7,0
"5525","Suriname",1987,2,2,1,NA,2,2,2,NA
"5529","Suriname",1991,1,1,1,5.09999990463257,1,7,2,0
"5534","Suriname",1996,5,5,1,5.09999990463257,5,7,7,0
"5538","Suriname",2000,4,9,1,5.09999990463257,9,7,7,0
"5543","Suriname",2005,5,5,1,5.09999990463257,14,7,7,0
"5548","Suriname",2010,10,10,1,5.09999990463257,19,7,7,0
"5551","Slovakia",1975,NA,NA,NA,NA,NA,NA,NA,NA
"5552","Slovakia",1976,NA,NA,NA,NA,NA,NA,NA,NA
"5553","Slovakia",1977,NA,NA,NA,NA,NA,NA,NA,NA
"5554","Slovakia",1978,NA,NA,NA,NA,NA,NA,NA,NA
"5555","Slovakia",1979,NA,NA,NA,NA,NA,NA,NA,NA
"5556","Slovakia",1980,NA,NA,NA,NA,NA,NA,NA,NA
"5557","Slovakia",1981,NA,NA,NA,NA,NA,NA,NA,NA
"5558","Slovakia",1982,NA,NA,NA,NA,NA,NA,NA,NA
"5559","Slovakia",1983,NA,NA,NA,NA,NA,NA,NA,NA
"5560","Slovakia",1984,NA,NA,NA,NA,NA,NA,NA,NA
"5561","Slovakia",1985,NA,NA,NA,NA,NA,NA,NA,NA
"5562","Slovakia",1986,NA,NA,NA,NA,NA,NA,NA,NA
"5563","Slovakia",1987,NA,NA,NA,NA,NA,NA,NA,NA
"5564","Slovakia",1988,NA,NA,NA,NA,NA,NA,NA,NA
"5565","Slovakia",1989,NA,NA,NA,NA,NA,NA,NA,NA
"5566","Slovakia",1990,NA,NA,NA,NA,NA,NA,NA,NA
"5567","Slovakia",1991,NA,NA,NA,NA,NA,NA,NA,NA
"5568","Slovakia",1992,NA,NA,NA,NA,NA,NA,NA,NA
"5570","Slovakia",1994,2,2,1,150,2,7,7,5
"5574","Slovakia",1998,4,6,1,150,6,7,7,5
"5578","Slovakia",2002,4,4,1,150,10,7,7,5
"5582","Slovakia",2006,8,8,1,150,14,7,7,5
"5586","Slovakia",2010,4,4,1,150,18,7,7,5
"5588","Slovakia",2012,2,6,1,150,20,7,7,5
"5589","Slovenia",1975,NA,NA,NA,NA,NA,NA,NA,NA
"5590","Slovenia",1976,NA,NA,NA,NA,NA,NA,NA,NA
"5591","Slovenia",1977,NA,NA,NA,NA,NA,NA,NA,NA
"5592","Slovenia",1978,NA,NA,NA,NA,NA,NA,NA,NA
"5593","Slovenia",1979,NA,NA,NA,NA,NA,NA,NA,NA
"5594","Slovenia",1980,NA,NA,NA,NA,NA,NA,NA,NA
"5595","Slovenia",1981,NA,NA,NA,NA,NA,NA,NA,NA
"5596","Slovenia",1982,NA,NA,NA,NA,NA,NA,NA,NA
"5597","Slovenia",1983,NA,NA,NA,NA,NA,NA,NA,NA
"5598","Slovenia",1984,NA,NA,NA,NA,NA,NA,NA,NA
"5599","Slovenia",1985,NA,NA,NA,NA,NA,NA,NA,NA
"5600","Slovenia",1986,NA,NA,NA,NA,NA,NA,NA,NA
